order_id,order_item_id,order_date,shipping_date,shipping_mode,order_status,delivery_status,late_delivery_risk,days_for_shipping_real,days_for_shipment_scheduled,order_item_quantity,order_item_discount_rate,order_item_product_price,order_item_profit_ratio,sales,benefit_per_order,sales_per_customer,order_region,order_country,market,payment_type,customer_segment,customer_country,latitude,longitude,category_name,department_name,product_price,shipping_delay_days,order_hour,order_day_of_week,order_month,order_year,is_weekend_order,revenue_per_unit,has_discount,is_profitable,scheduled_days_bin,market_risk_score,region_risk_score,mode_risk_score
60522,1291,2023-12-31 02:34:00,2024-01-04 02:34:00,First Class,CLOSED,Late delivery,1,4,3,5,0.187,207404.91,0.3516,843100.96,296434.3,1307849.07,Capital Territory,Muzaffarabad,Federal,PAYMENT,Consumer,Muzaffarabad,-7.7663,-163.8059,Beverages,Food,207404.91,1,2,6,12,2023,1,168620.19,1,1,1-3_days,0.7340503544365681,0.7377613776137761,0.5351926799225761
20576,1292,2024-03-27 06:33:00,2024-04-05 06:33:00,Standard Class,COMPLETE,Late delivery,1,9,5,4,0.322,289051.22,0.3609,783906.91,282912.0,1025326.75,Central Punjab,Sialkot,Punjab,TRANSFER,Consumer,Sialkot,2.1789,-20.9167,Audio,Electronics,289051.22,4,6,2,3,2024,0,195976.73,1,1,3-5_days,0.4820809248554913,0.479179810725552,0.7366829702089818
81542,1293,2024-09-06 17:54:00,2024-09-12 17:54:00,Standard Class,COMPLETE,Late delivery,1,6,5,5,0.345,109315.87,0.3109,358009.47,111305.14,690376.76,North Balochistan,Gwadar,Balochistan,DEBIT,Home Office,Gwadar,-34.5567,-3.2029,Books,Books & Media,109315.87,1,17,4,9,2024,0,71601.89,1,1,3-5_days,0.6475729301995985,0.655679392933365,0.7366829702089818
34243,1294,2023-12-28 13:43:00,2024-01-04 13:43:00,Standard Class,CLOSED,Late delivery,1,7,6,3,0.294,213324.72,0.4098,451821.76,185156.56,527107.11,Northern Areas,Muzaffarabad,Federal,TRANSFER,Corporate,Muzaffarabad,-32.9765,129.1888,Outdoor Sports,Sports,213324.72,1,13,3,12,2023,0,150607.25,1,1,5-10_days,0.7340503544365681,0.7303862035462716,0.7366829702089818
47134,1295,2021-01-24 07:19:00,2021-01-28 07:19:00,Second Class,COMPLETE,Late delivery,1,4,3,3,0.108,293591.04,0.2604,785649.62,204583.16,1701656.3,Northern Areas,Muzaffarabad,Federal,TRANSFER,Consumer,Muzaffarabad,8.3257,-165.824,Bedding,Home & Garden,293591.04,1,7,6,1,2021,1,261883.21,1,1,1-3_days,0.7340503544365681,0.7303862035462716,0.6605610122997965
97201,1296,2022-08-30 19:24:00,2022-09-07 19:24:00,Standard Class,PENDING,Late delivery,1,8,4,1,0.171,184271.78,0.3412,152761.31,52122.16,171080.96,Urban Sindh,Larkana,Sindh,CASH,Home Office,Larkana,-57.2256,138.4701,Movies & TV,Books & Media,184271.78,4,19,1,8,2022,0,152761.31,1,1,3-5_days,0.5224103055466837,0.522814498933902,0.7366829702089818
56018,1297,2023-08-12 00:38:00,2023-08-19 00:38:00,Standard Class,PENDING,Late delivery,1,7,6,1,0.032,100185.21,-0.0782,96979.28,-7583.78,144183.51,Capital Territory,Islamabad,Federal,TRANSFER,Corporate,Islamabad,21.2956,-114.1606,Cameras,Electronics,100185.21,1,0,5,8,2023,1,96979.28,1,0,5-10_days,0.7340503544365681,0.7377613776137761,0.7366829702089818
87376,1298,2024-07-05 19:02:00,2024-07-07 19:02:00,Same Day,COMPLETE,Late delivery,1,2,1,1,0.121,247724.23,0.317,217749.6,69026.62,534727.94,Rural Sindh,Mirpur Khas,Sindh,PAYMENT,Corporate,Mirpur Khas,43.7976,62.3511,GPS & Navigation,Automotive,247724.23,1,19,4,7,2024,0,217749.6,1,1,same_day,0.5224103055466837,0.5220072294280247,0.4316920322291853
59069,1299,2022-09-02 08:04:00,2022-09-09 08:04:00,Standard Class,COMPLETE,Shipping on time,0,7,4,4,0.238,112075.78,-0.0773,341606.98,-26406.22,695518.0,South Punjab,Faisalabad,Punjab,TRANSFER,Corporate,Faisalabad,-57.9777,-168.0863,Women's Fashion,Clothing,112075.78,3,8,4,9,2022,0,85401.74,1,0,3-5_days,0.4820809248554913,0.487797147385103,0.7366829702089818
83578,1300,2022-01-19 00:10:00,2022-01-22 00:10:00,First Class,COMPLETE,Shipping on time,0,3,3,3,0.189,247831.73,-0.0016,602974.6,-964.76,699807.35,South KPK,Kohat,KPK,DEBIT,Home Office,Kohat,41.5266,157.9571,Bedding,Home & Garden,247831.73,0,0,2,1,2022,0,200991.53,1,0,1-3_days,0.5953805774278215,0.5967233774417139,0.5351926799225761
34213,1301,2024-08-07 15:45:00,2024-08-10 15:45:00,Second Class,COMPLETE,Advance shipping,0,3,4,1,0.338,18205.1,0.2658,12051.78,3203.36,9739.96,South Balochistan,Turbat,Balochistan,TRANSFER,Home Office,Turbat,10.6005,175.8733,Women's Fashion,Clothing,18205.1,-1,15,2,8,2024,0,12051.78,1,1,3-5_days,0.6475729301995985,0.6395294117647059,0.6605610122997965
14621,1303,2022-08-25 16:18:00,2022-08-30 16:18:00,First Class,COMPLETE,Late delivery,1,5,2,5,0.212,54028.69,0.4349,212873.04,92578.49,491473.86,North Punjab,Multan,Punjab,CASH,Home Office,Multan,10.4823,140.8794,Beverages,Food,54028.69,3,16,3,8,2022,0,42574.61,1,1,1-3_days,0.4820809248554913,0.4793103448275862,0.5351926799225761
21502,1304,2022-11-25 21:47:00,2022-11-27 21:47:00,Same Day,COMPLETE,Late delivery,1,2,1,3,0.138,84116.71,0.0646,217525.81,14052.17,460880.47,South KPK,Mardan,KPK,TRANSFER,Consumer,Mardan,-48.5886,66.5991,Team Sports,Sports,84116.71,1,21,4,11,2022,0,72508.6,1,1,same_day,0.5953805774278215,0.5967233774417139,0.4316920322291853
21953,1305,2024-01-08 21:08:00,2024-01-14 21:08:00,Second Class,CLOSED,Late delivery,1,6,4,5,0.234,293364.58,0.424,1123586.34,395862.237500001,1660065.85,Rural Sindh,Hyderabad,Sindh,TRANSFER,Home Office,Hyderabad,47.5461,-108.8479,Laptops,Electronics,293364.58,2,21,0,1,2024,0,224717.27,1,1,3-5_days,0.5224103055466837,0.5220072294280247,0.6605610122997965
47309,1306,2023-08-15 15:33:00,2023-08-16 15:33:00,Same Day,COMPLETE,Late delivery,1,1,0,3,0.348,178173.98,-0.0626,348508.3,-21816.62,610461.87,Central Punjab,Gujranwala,Punjab,CASH,Consumer,Gujranwala,-7.9599,128.6975,Cameras,Electronics,178173.98,1,15,1,8,2023,0,116169.43,1,0,same_day,0.4820809248554913,0.479179810725552,0.4316920322291853
35331,1307,2022-02-08 18:28:00,2022-02-10 18:28:00,Same Day,PENDING,Shipping on time,0,2,1,1,0.334,89861.39,0.4487,59847.69,26853.66,54726.74,Rural Sindh,Karachi,Sindh,CASH,Home Office,Karachi,-35.73,-154.9832,Mobiles & Tablets,Electronics,89861.39,1,18,1,2,2022,0,59847.69,1,1,same_day,0.5224103055466837,0.5220072294280247,0.4316920322291853
47057,1308,2021-04-23 13:42:00,2021-04-28 13:42:00,Same Day,COMPLETE,Shipping on time,0,5,1,5,0.234,55994.28,0.141,214458.09,30238.59,437864.43,Central Punjab,Lahore,Punjab,TRANSFER,Consumer,Lahore,45.2791,92.548,Tools & Equipment,Automotive,55994.28,4,13,4,4,2021,0,42891.62,1,1,same_day,0.4820809248554913,0.479179810725552,0.4316920322291853
44323,1309,2023-08-22 17:18:00,2023-08-26 17:18:00,First Class,COMPLETE,Shipping on time,0,4,2,2,0.288,192167.21,0.1229,273646.11,33631.11,577877.52,Central Punjab,Gujranwala,Punjab,PAYMENT,Home Office,Gujranwala,25.8485,58.6734,Tools & Equipment,Automotive,192167.21,2,17,1,8,2023,0,136823.06,1,1,1-3_days,0.4820809248554913,0.479179810725552,0.5351926799225761
78323,1310,2021-06-25 04:04:00,2021-06-29 04:04:00,Same Day,COMPLETE,Late delivery,1,4,1,1,0.237,168820.64,0.0284,128810.15,3658.21,130498.43,North Balochistan,Gwadar,Balochistan,CASH,Corporate,Gwadar,-4.9805,-148.6413,Audio,Electronics,168820.64,3,4,4,6,2021,0,128810.15,1,1,same_day,0.6475729301995985,0.655679392933365,0.4316920322291853
11845,1311,2024-08-01 08:27:00,2024-08-03 08:27:00,Same Day,CLOSED,Late delivery,1,2,1,1,0.274,125120.63,-0.0436,90837.58,-3960.52,196188.16,Capital Territory,Gilgit,Federal,PAYMENT,Consumer,Gilgit,-50.7949,120.044,Fitness Equipment,Sports,125120.63,1,8,3,8,2024,0,90837.58,1,0,same_day,0.7340503544365681,0.7377613776137761,0.4316920322291853
27527,1312,2024-11-09 10:23:00,2024-11-09 10:23:00,Same Day,PENDING,Advance shipping,0,0,1,2,0.064,27062.04,0.0695,50660.14,3520.88,63175.05,North KPK,Kohat,KPK,CASH,Consumer,Kohat,-20.8144,-141.4307,Movies & TV,Books & Media,27062.04,-1,10,5,11,2024,1,25330.07,1,1,same_day,0.5953805774278215,0.5940386230058774,0.4316920322291853
35645,1313,2024-05-16 11:45:00,2024-05-20 11:45:00,First Class,COMPLETE,Shipping on time,0,4,2,4,0.338,265967.84,0.4324,704282.84,304531.9,1664427.58,South Punjab,Multan,Punjab,DEBIT,Corporate,Multan,-45.8145,-115.1016,Medical Supplies,Health,265967.84,2,11,3,5,2024,0,176070.71,1,1,1-3_days,0.4820809248554913,0.487797147385103,0.5351926799225761
17846,1314,2021-11-22 14:45:00,2021-11-24 14:45:00,Second Class,COMPLETE,Advance shipping,0,2,3,2,0.228,137741.0,0.1753,212672.1,37281.42,221883.7,Northern Areas,Islamabad,Federal,PAYMENT,Home Office,Islamabad,-47.8196,-96.2421,Fitness Equipment,Sports,137741.0,-1,14,0,11,2021,0,106336.05,1,1,1-3_days,0.7340503544365681,0.7303862035462716,0.6605610122997965
29618,1315,2022-11-13 11:28:00,2022-11-20 11:28:00,Standard Class,PENDING,Late delivery,1,7,6,2,0.102,201427.76,0.2549,361764.26,92213.71,634057.78,North Balochistan,Quetta,Balochistan,TRANSFER,Consumer,Quetta,-6.0755,-143.9398,Audio,Electronics,201427.76,1,11,6,11,2022,1,180882.13,1,1,5-10_days,0.6475729301995985,0.655679392933365,0.7366829702089818
44424,1316,2021-05-16 17:50:00,2021-05-24 17:50:00,Second Class,CLOSED,Shipping on time,0,8,3,2,0.146,184927.14,0.2191,315855.56,69203.95,587572.0,Urban Sindh,Mirpur Khas,Sindh,TRANSFER,Consumer,Mirpur Khas,-48.6646,-89.42,Garden Tools,Home & Garden,184927.14,5,17,6,5,2021,1,157927.78,1,1,1-3_days,0.5224103055466837,0.522814498933902,0.6605610122997965
53896,1317,2023-10-16 06:08:00,2023-10-23 06:08:00,Standard Class,PENDING,Late delivery,1,7,6,4,0.312,156728.84,0.1808,431317.77,77982.25,658141.65,Rural Sindh,Mirpur Khas,Sindh,CASH,Home Office,Mirpur Khas,25.6166,171.9039,GPS & Navigation,Automotive,156728.84,1,6,0,10,2023,0,107829.44,1,1,5-10_days,0.5224103055466837,0.5220072294280247,0.7366829702089818
90541,1318,2022-09-05 12:54:00,2022-09-10 12:54:00,Second Class,PENDING,Late delivery,1,5,4,3,0.122,100977.93,0.198,265975.87,52663.22,541170.71,Urban Sindh,Sukkur,Sindh,DEBIT,Consumer,Sukkur,-18.2241,99.8612,Women's Fashion,Clothing,100977.93,1,12,0,9,2022,0,88658.62,1,1,3-5_days,0.5224103055466837,0.522814498933902,0.6605610122997965
53463,1319,2022-02-11 01:52:00,2022-02-13 01:52:00,Same Day,COMPLETE,Shipping on time,0,2,0,4,0.102,21510.72,0.2963,77266.51,22894.07,127757.24,South KPK,Peshawar,KPK,CASH,Corporate,Peshawar,31.1529,108.0581,Medical Supplies,Health,21510.72,2,1,4,2,2022,0,19316.63,1,1,same_day,0.5953805774278215,0.5967233774417139,0.4316920322291853
15620,1320,2022-05-12 02:09:00,2022-05-18 02:09:00,First Class,CLOSED,Late delivery,1,6,3,3,0.279,250407.69,0.278,541631.83,150573.65,966635.4,Urban Sindh,Sukkur,Sindh,TRANSFER,Consumer,Sukkur,60.0913,-125.7356,Kitchen,Home & Garden,250407.69,3,2,3,5,2022,0,180543.94,1,1,1-3_days,0.5224103055466837,0.522814498933902,0.5351926799225761
19697,1321,2024-04-21 16:05:00,2024-04-25 16:05:00,First Class,PENDING,Shipping on time,0,4,2,2,0.048,26989.36,-0.0001,51387.74,-5.14,70920.13,Rural Sindh,Hyderabad,Sindh,DEBIT,Home Office,Hyderabad,-54.6756,136.7386,Vitamins,Health,26989.36,2,16,6,4,2024,1,25693.87,1,0,1-3_days,0.5224103055466837,0.5220072294280247,0.5351926799225761
40137,1322,2021-03-07 10:18:00,2021-03-10 10:18:00,First Class,CLOSED,Late delivery,1,3,2,4,0.234,13569.83,-0.0092,41577.96,-382.52,67794.67,Capital Territory,Islamabad,Federal,DEBIT,Consumer,Islamabad,11.9996,-143.8642,Team Sports,Sports,13569.83,1,10,6,3,2021,1,10394.49,1,0,1-3_days,0.7340503544365681,0.7377613776137761,0.5351926799225761
70855,1323,2021-04-05 06:11:00,2021-04-07 06:11:00,Same Day,COMPLETE,Shipping on time,0,2,1,4,0.009,85978.31,0.0331,340818.02,11281.08,567840.77,South Balochistan,Turbat,Balochistan,PAYMENT,Home Office,Turbat,-26.7299,120.5867,Medical Supplies,Health,85978.31,1,6,0,4,2021,0,85204.5,1,1,same_day,0.6475729301995985,0.6395294117647059,0.4316920322291853
37375,1324,2023-12-26 09:27:00,2023-12-31 09:27:00,Second Class,COMPLETE,Late delivery,1,5,4,2,0.027,135414.67,-0.066,263516.95,-17392.12,273677.29,Urban Sindh,Sukkur,Sindh,TRANSFER,Corporate,Sukkur,-46.7884,72.546,Outdoor Sports,Sports,135414.67,1,9,1,12,2023,0,131758.48,1,0,3-5_days,0.5224103055466837,0.522814498933902,0.6605610122997965
91391,1325,2023-09-13 07:03:00,2023-09-16 07:03:00,First Class,CLOSED,Shipping on time,0,3,3,5,0.12,63787.56,-0.0043,280665.26,-1206.86,426276.15,North Punjab,Multan,Punjab,PAYMENT,Consumer,Multan,48.5958,-156.9753,Team Sports,Sports,63787.56,0,7,2,9,2023,0,56133.05,1,0,1-3_days,0.4820809248554913,0.4793103448275862,0.5351926799225761
69052,1327,2021-09-02 08:07:00,2021-09-08 08:07:00,Second Class,COMPLETE,Late delivery,1,6,5,3,0.164,210046.81,0.2646,526797.4,139390.59,1230125.25,North Punjab,Sialkot,Punjab,CASH,Home Office,Sialkot,23.619,107.9573,Fitness Equipment,Sports,210046.81,1,8,3,9,2021,0,175599.13,1,1,3-5_days,0.4820809248554913,0.4793103448275862,0.6605610122997965
67423,1328,2022-12-05 09:47:00,2022-12-10 09:47:00,Second Class,CLOSED,Late delivery,1,5,4,4,0.114,106039.18,0.2314,375802.85,86960.78,344979.87,South Balochistan,Chaman,Balochistan,TRANSFER,Home Office,Chaman,-21.0988,14.5612,Car Accessories,Automotive,106039.18,1,9,0,12,2022,0,93950.71,1,1,3-5_days,0.6475729301995985,0.6395294117647059,0.6605610122997965
51588,1329,2022-03-08 03:43:00,2022-03-14 03:43:00,First Class,COMPLETE,Shipping on time,0,6,3,3,0.055,168891.35,0.3424,478806.98,163943.51,872557.56,Central Punjab,Gujranwala,Punjab,CASH,Home Office,Gujranwala,17.7667,-162.4807,Vitamins,Health,168891.35,3,3,1,3,2022,0,159602.33,1,1,1-3_days,0.4820809248554913,0.479179810725552,0.5351926799225761
82717,1330,2022-03-14 22:06:00,2022-03-19 22:06:00,First Class,CLOSED,Late delivery,1,5,3,5,0.005,245986.83,0.3713,1223784.48,395862.237500001,2392260.46,Urban Sindh,Larkana,Sindh,CASH,Home Office,Larkana,-28.8362,143.2473,Medical Supplies,Health,245986.83,2,22,0,3,2022,0,244756.9,1,1,1-3_days,0.5224103055466837,0.522814498933902,0.5351926799225761
60969,1331,2023-08-28 11:02:00,2023-08-30 11:02:00,Same Day,CLOSED,Shipping on time,0,2,0,4,0.222,73975.12,0.2333,230210.57,53708.13,303804.88,Central Punjab,Multan,Punjab,DEBIT,Home Office,Multan,-28.4186,-83.8933,Fitness Equipment,Sports,73975.12,2,11,0,8,2023,0,57552.64,1,1,same_day,0.4820809248554913,0.479179810725552,0.4316920322291853
93558,1332,2021-11-29 16:53:00,2021-12-04 16:53:00,Second Class,COMPLETE,Late delivery,1,5,3,4,0.087,69927.17,0.4367,255374.02,111521.83,337823.95,Capital Territory,Islamabad,Federal,CASH,Consumer,Islamabad,43.7818,-171.6686,Tools & Equipment,Automotive,69927.17,2,16,0,11,2021,0,63843.5,1,1,1-3_days,0.7340503544365681,0.7377613776137761,0.6605610122997965
38918,1333,2024-10-31 20:07:00,2024-11-03 20:07:00,Same Day,PENDING,Shipping on time,0,3,1,4,0.232,164558.49,0.3495,505523.68,176680.53,1044767.44,Central Punjab,Sialkot,Punjab,TRANSFER,Home Office,Sialkot,30.1844,-145.9608,Grocery,Food,164558.49,2,20,3,10,2024,0,126380.92,1,1,same_day,0.4820809248554913,0.479179810725552,0.4316920322291853
57102,1335,2023-01-06 07:08:00,2023-01-11 07:08:00,Standard Class,CLOSED,Shipping on time,0,5,5,1,0.19,218927.68,0.0293,177331.42,5195.81,257470.67,Capital Territory,Gilgit,Federal,DEBIT,Consumer,Gilgit,30.1065,-91.9257,Team Sports,Sports,218927.68,0,7,4,1,2023,0,177331.42,1,1,3-5_days,0.7340503544365681,0.7377613776137761,0.7366829702089818
33770,1336,2023-07-05 03:53:00,2023-07-12 03:53:00,Standard Class,CLOSED,Late delivery,1,7,6,1,0.1,202684.99,0.3748,182416.49,68369.7,227665.55,North Punjab,Lahore,Punjab,CASH,Corporate,Lahore,62.8337,58.1706,Bedding,Home & Garden,202684.99,1,3,2,7,2023,0,182416.49,1,1,5-10_days,0.4820809248554913,0.4793103448275862,0.7366829702089818
75884,1337,2021-04-01 12:26:00,2021-04-09 12:26:00,Standard Class,COMPLETE,Late delivery,1,8,4,4,0.18,210046.81,0.2463,688953.54,169689.26,978736.38,Northern Areas,Muzaffarabad,Federal,CASH,Corporate,Muzaffarabad,69.1833,91.2734,Fitness Equipment,Sports,210046.81,4,12,3,4,2021,0,172238.38,1,1,3-5_days,0.7340503544365681,0.7303862035462716,0.7366829702089818
54599,1338,2023-05-20 00:15:00,2023-05-28 00:15:00,Second Class,CLOSED,Late delivery,1,8,4,3,0.019,42011.45,0.2788,123639.7,34470.75,102192.78,Central Punjab,Sialkot,Punjab,TRANSFER,Home Office,Sialkot,40.957,112.0652,Furniture,Home & Garden,42011.45,4,0,5,5,2023,1,41213.23,1,1,3-5_days,0.4820809248554913,0.479179810725552,0.6605610122997965
25742,1340,2023-03-24 20:59:00,2023-03-29 20:59:00,First Class,PENDING,Late delivery,1,5,3,3,0.144,125120.63,0.3713,321309.78,119302.32,408927.77,South Punjab,Sialkot,Punjab,PAYMENT,Consumer,Sialkot,-17.4369,52.1961,Fitness Equipment,Sports,125120.63,2,20,4,3,2023,0,107103.26,1,1,1-3_days,0.4820809248554913,0.487797147385103,0.5351926799225761
45549,1341,2024-11-29 03:13:00,2024-12-07 03:13:00,Standard Class,CLOSED,Shipping on time,0,8,4,4,0.092,55478.98,0.146,201499.66,29418.95,328742.04,Urban Sindh,Hyderabad,Sindh,DEBIT,Corporate,Hyderabad,-49.9187,74.3061,Accessories,Clothing,55478.98,4,3,4,11,2024,0,50374.92,1,1,3-5_days,0.5224103055466837,0.522814498933902,0.7366829702089818
66033,1342,2022-01-05 04:20:00,2022-01-07 04:20:00,Same Day,CLOSED,Late delivery,1,2,0,5,0.241,63787.56,0.0228,242073.79,5519.28,514810.87,North KPK,Kohat,KPK,TRANSFER,Home Office,Kohat,-15.0059,90.0154,Team Sports,Sports,63787.56,2,4,2,1,2022,0,48414.76,1,1,same_day,0.5953805774278215,0.5940386230058774,0.4316920322291853
65252,1343,2021-08-25 10:17:00,2021-08-31 10:17:00,Second Class,COMPLETE,Late delivery,1,6,5,4,0.142,234940.24,0.154,806314.9,124172.49,2013991.47,Capital Territory,Islamabad,Federal,CASH,Home Office,Islamabad,5.343,-173.2809,Cameras,Electronics,234940.24,1,10,2,8,2021,0,201578.72,1,1,3-5_days,0.7340503544365681,0.7377613776137761,0.6605610122997965
45144,1344,2024-05-10 02:54:00,2024-05-13 02:54:00,Standard Class,PENDING_PAYMENT,Advance shipping,0,3,4,5,0.314,198136.13,-0.0105,679606.93,-7135.87,1120863.54,North Balochistan,Gwadar,Balochistan,TRANSFER,Consumer,Gwadar,9.4405,67.053,Outdoor Sports,Sports,198136.13,-1,2,4,5,2024,0,135921.39,1,0,3-5_days,0.6475729301995985,0.655679392933365,0.7366829702089818
39529,1345,2022-08-08 01:08:00,2022-08-14 01:08:00,Second Class,COMPLETE,Late delivery,1,6,4,5,0.225,71032.24,0.1139,275249.93,31350.97,260532.83,North KPK,Peshawar,KPK,PAYMENT,Corporate,Peshawar,-32.7992,169.8691,Music,Books & Media,71032.24,2,1,0,8,2022,0,55049.99,1,1,3-5_days,0.5953805774278215,0.5940386230058774,0.6605610122997965
37785,1346,2021-02-08 16:30:00,2021-02-13 16:30:00,First Class,COMPLETE,Late delivery,1,5,3,3,0.161,195913.34,-0.0458,493113.88,-22584.62,486407.76,North Punjab,Multan,Punjab,TRANSFER,Home Office,Multan,9.2569,-35.7061,Snacks,Food,195913.34,2,16,0,2,2021,0,164371.29,1,0,1-3_days,0.4820809248554913,0.4793103448275862,0.5351926799225761
92708,1347,2022-07-30 08:16:00,2022-08-03 08:16:00,Second Class,COMPLETE,Shipping on time,0,4,4,3,0.006,33280.22,0.2672,99241.62,26517.36,170779.45,Urban Sindh,Larkana,Sindh,TRANSFER,Home Office,Larkana,-37.675,-51.7209,Men's Fashion,Clothing,33280.22,0,8,5,7,2022,1,33080.54,1,1,3-5_days,0.5224103055466837,0.522814498933902,0.6605610122997965
18614,1348,2024-06-15 07:10:00,2024-06-19 07:10:00,First Class,PENDING_PAYMENT,Late delivery,1,4,2,3,0.347,288144.2,0.1495,564474.49,84388.94,902533.36,South Balochistan,Quetta,Balochistan,CASH,Home Office,Quetta,-19.92,-84.5971,Furniture,Home & Garden,288144.2,2,7,5,6,2024,1,188158.16,1,1,1-3_days,0.6475729301995985,0.6395294117647059,0.5351926799225761
84051,1349,2023-05-15 11:12:00,2023-05-21 11:12:00,Second Class,COMPLETE,Late delivery,1,6,4,3,0.103,81330.12,0.2984,218859.35,65307.63,356054.3,North Balochistan,Khuzdar,Balochistan,TRANSFER,Home Office,Khuzdar,-5.0283,-17.5108,Bedding,Home & Garden,81330.12,2,11,0,5,2023,0,72953.12,1,1,3-5_days,0.6475729301995985,0.655679392933365,0.6605610122997965
88363,1350,2023-03-06 05:41:00,2023-03-11 05:41:00,Second Class,PENDING,Late delivery,1,5,3,4,0.11,272219.5,0.3671,969101.42,355757.13,1772783.86,South Punjab,Faisalabad,Punjab,DEBIT,Home Office,Faisalabad,16.4084,42.9935,Personal Care,Health,272219.5,2,5,0,3,2023,0,242275.36,1,1,1-3_days,0.4820809248554913,0.487797147385103,0.6605610122997965
21133,1351,2023-03-07 00:39:00,2023-03-14 00:39:00,Standard Class,PENDING_PAYMENT,Late delivery,1,7,6,4,0.141,55478.98,0.3624,190625.78,69082.78,418187.42,South Balochistan,Gwadar,Balochistan,TRANSFER,Corporate,Gwadar,12.8936,-124.7876,Accessories,Clothing,55478.98,1,0,1,3,2023,0,47656.44,1,1,5-10_days,0.6475729301995985,0.6395294117647059,0.7366829702089818
39256,1352,2023-06-02 09:14:00,2023-06-11 09:14:00,Standard Class,COMPLETE,Late delivery,1,9,4,2,0.008,268911.52,0.1712,533520.46,91338.7,1323494.29,North KPK,Swat,KPK,CASH,Corporate,Swat,41.5816,70.2889,Fitness Equipment,Sports,268911.52,5,9,4,6,2023,0,266760.23,1,1,3-5_days,0.5953805774278215,0.5940386230058774,0.7366829702089818
25738,1353,2021-10-03 16:40:00,2021-10-11 16:40:00,Standard Class,PENDING,Shipping on time,0,8,6,5,0.033,107180.68,0.2773,518218.59,143702.02,995369.08,Capital Territory,Gilgit,Federal,PAYMENT,Consumer,Gilgit,25.4177,-125.9731,Fitness Equipment,Sports,107180.68,2,16,6,10,2021,1,103643.72,1,1,5-10_days,0.7340503544365681,0.7377613776137761,0.7366829702089818
92102,1355,2022-12-18 17:03:00,2022-12-21 17:03:00,First Class,PENDING,Late delivery,1,3,2,5,0.272,176917.27,0.1025,643978.86,66007.83,1594443.99,South Punjab,Lahore,Punjab,TRANSFER,Corporate,Lahore,21.8279,-160.7007,Car Accessories,Automotive,176917.27,1,17,6,12,2022,1,128795.77,1,1,1-3_days,0.4820809248554913,0.487797147385103,0.5351926799225761
41456,1356,2023-11-05 16:22:00,2023-11-10 16:22:00,First Class,CLOSED,Shipping on time,0,5,2,3,0.343,139919.35,0.4032,275781.04,111194.92,652556.79,South Balochistan,Khuzdar,Balochistan,TRANSFER,Consumer,Khuzdar,-3.3621,-35.8381,Mobiles & Tablets,Electronics,139919.35,3,16,6,11,2023,1,91927.01,1,1,1-3_days,0.6475729301995985,0.6395294117647059,0.5351926799225761
92091,1357,2023-06-26 16:50:00,2023-07-03 16:50:00,Second Class,COMPLETE,Shipping on time,0,7,4,1,0.174,18205.1,0.3594,15037.41,5404.45,32736.24,South KPK,Swat,KPK,TRANSFER,Consumer,Swat,20.424,-168.6633,Women's Fashion,Clothing,18205.1,3,16,0,6,2023,0,15037.41,1,1,3-5_days,0.5953805774278215,0.5967233774417139,0.6605610122997965
16982,1358,2023-10-03 14:42:00,2023-10-12 14:42:00,Standard Class,COMPLETE,Late delivery,1,9,7,1,0.079,139597.15,-0.0761,128568.98,-9784.1,313612.79,Urban Sindh,Hyderabad,Sindh,CASH,Home Office,Hyderabad,2.0547,-55.9037,Furniture,Home & Garden,139597.15,2,14,1,10,2023,0,128568.98,1,0,5-10_days,0.5224103055466837,0.522814498933902,0.7366829702089818
10755,1359,2022-06-20 03:30:00,2022-06-21 03:30:00,Same Day,PENDING,Late delivery,1,1,0,1,0.176,92142.74,0.2514,75925.62,19087.7,63060.05,North Balochistan,Chaman,Balochistan,DEBIT,Consumer,Chaman,25.1245,148.2721,Grocery,Food,92142.74,1,3,0,6,2022,0,75925.62,1,1,same_day,0.6475729301995985,0.655679392933365,0.4316920322291853
43458,1360,2024-11-08 20:10:00,2024-11-13 20:10:00,Standard Class,CLOSED,Late delivery,1,5,4,3,0.289,84116.71,0.2238,179420.94,40154.41,422842.27,North Balochistan,Khuzdar,Balochistan,DEBIT,Consumer,Khuzdar,44.7086,-128.1658,Team Sports,Sports,84116.71,1,20,4,11,2024,0,59806.98,1,1,3-5_days,0.6475729301995985,0.655679392933365,0.7366829702089818
22931,1362,2022-08-15 10:24:00,2022-08-21 10:24:00,Second Class,COMPLETE,Late delivery,1,6,5,3,0.149,84983.24,0.2154,216962.21,46733.66,311257.54,Rural Sindh,Sukkur,Sindh,TRANSFER,Consumer,Sukkur,-37.8043,126.3542,Medical Supplies,Health,84983.24,1,10,0,8,2022,0,72320.74,1,1,3-5_days,0.5224103055466837,0.5220072294280247,0.6605610122997965
25558,1363,2023-09-26 01:59:00,2023-09-29 01:59:00,Same Day,PENDING_PAYMENT,Shipping on time,0,3,1,5,0.036,41747.31,0.1834,201222.03,36904.12,367338.31,Urban Sindh,Larkana,Sindh,DEBIT,Corporate,Larkana,-47.9065,151.6588,Tools & Equipment,Automotive,41747.31,2,1,1,9,2023,0,40244.41,1,1,same_day,0.5224103055466837,0.522814498933902,0.4316920322291853
