machine_id,timestamp,temperature,vibration,pressure,rpm,current,failure_in_24h
5,2024-02-08 19:00:00,55.39,0.482,93.77,1471.8,9.699,0
5,2024-02-08 20:00:00,56.73,0.5469,98.77,1461.6,10.212,0
5,2024-02-08 21:00:00,55.66,0.4857,92.22,1474.8,9.297,0
5,2024-02-08 22:00:00,54.99,0.5272,98.33,1460.1,9.647,0
5,2024-02-08 23:00:00,52.88,0.4608,100.36,1474.0,9.676,0
5,2024-02-09 00:00:00,55.28,0.4629,97.27,1457.6,10.004,0
5,2024-02-09 01:00:00,53.41,0.4622,96.36,1458.2,9.663,0
5,2024-02-09 02:00:00,55.77,0.5089,99.89,1493.4,9.268,0
5,2024-02-09 03:00:00,54.24,0.5306,100.26,1454.1,8.978,0
5,2024-02-09 04:00:00,52.71,0.5225,96.69,1468.9,9.826,0
5,2024-02-09 05:00:00,54.06,0.5407,98.42,1472.9,9.562,0
5,2024-02-09 06:00:00,55.5,0.4152,94.86,1476.2,9.77,0
5,2024-02-09 07:00:00,52.94,0.5146,96.01,1455.2,9.215,0
5,2024-02-09 08:00:00,56.26,0.4273,99.16,1455.7,10.056,0
5,2024-02-09 09:00:00,55.08,0.4874,94.09,1474.1,9.608,0
5,2024-02-09 10:00:00,58.8,0.5137,96.95,1474.7,9.957,0
5,2024-02-09 11:00:00,53.96,0.5419,89.08,1469.0,9.365,0
5,2024-02-09 12:00:00,56.76,0.509,96.7,1478.3,9.54,0
5,2024-02-09 13:00:00,54.92,0.559,95.06,1474.8,9.884,0
5,2024-02-09 14:00:00,54.74,0.5131,99.74,1478.3,9.168,0
5,2024-02-09 15:00:00,53.48,0.5495,95.14,1470.1,9.288,0
5,2024-02-09 16:00:00,53.77,0.5028,97.47,1472.7,9.676,0
5,2024-02-09 17:00:00,56.32,0.4632,96.3,1474.7,9.841,0
5,2024-02-09 18:00:00,55.7,0.4779,101.22,1464.9,9.488,0
5,2024-02-09 19:00:00,57.1,0.5816,96.89,1475.1,8.901,0
5,2024-02-09 20:00:00,57.05,0.3914,92.27,1470.6,10.187,0
5,2024-02-09 21:00:00,54.34,0.4544,96.73,1467.1,9.992,0
5,2024-02-09 22:00:00,54.22,0.4691,98.22,1461.4,9.485,0
5,2024-02-09 23:00:00,52.85,0.5221,96.23,1468.9,9.97,0
5,2024-02-10 00:00:00,54.77,0.4851,95.52,1465.7,9.908,0
5,2024-02-10 01:00:00,54.72,0.5564,95.88,1463.0,9.251,0
5,2024-02-10 02:00:00,52.58,0.4412,96.5,1460.9,9.349,0
5,2024-02-10 03:00:00,55.11,0.4795,99.63,1473.1,9.152,0
5,2024-02-10 04:00:00,54.72,0.4366,96.31,1463.6,8.917,0
5,2024-02-10 05:00:00,53.35,0.5017,98.41,1468.6,9.955,0
5,2024-02-10 06:00:00,52.41,0.489,93.59,1458.7,9.039,0
5,2024-02-10 07:00:00,55.89,0.5024,98.48,1465.2,9.803,0
5,2024-02-10 08:00:00,54.21,0.5618,96.02,1487.4,9.195,0
5,2024-02-10 09:00:00,53.87,0.5111,98.88,1472.0,9.282,0
5,2024-02-10 10:00:00,54.37,0.4675,97.88,1470.3,9.428,0
5,2024-02-10 11:00:00,52.1,0.6153,93.21,1464.5,9.781,0
5,2024-02-10 12:00:00,56.91,0.5103,94.31,1471.1,9.567,0
5,2024-02-10 13:00:00,52.12,0.5568,98.12,1466.1,9.249,0
5,2024-02-10 14:00:00,55.04,0.523,94.66,1468.3,9.949,0
5,2024-02-10 15:00:00,57.11,0.5714,98.76,1453.8,10.086,0
5,2024-02-10 16:00:00,56.23,0.5416,96.03,1461.3,9.496,0
5,2024-02-10 17:00:00,55.7,0.5557,96.04,1460.7,9.134,0
5,2024-02-10 18:00:00,53.61,0.5615,97.1,1458.3,9.99,0
5,2024-02-10 19:00:00,55.9,0.5394,98.85,1463.6,9.3,0
5,2024-02-10 20:00:00,55.38,0.513,93.33,1477.2,9.615,0
5,2024-02-10 21:00:00,57.07,0.5106,102.12,1450.5,9.965,0
5,2024-02-10 22:00:00,56.0,0.5227,97.91,1467.5,9.336,0
5,2024-02-10 23:00:00,56.96,0.5465,100.86,1468.1,9.664,0
5,2024-02-11 00:00:00,55.91,0.5098,98.26,1470.0,10.038,0
5,2024-02-11 01:00:00,54.2,0.5133,97.43,1458.4,9.815,0
5,2024-02-11 02:00:00,56.68,0.5223,95.4,1469.6,10.082,0
5,2024-02-11 03:00:00,56.38,0.5107,98.63,1471.1,9.843,0
5,2024-02-11 04:00:00,52.96,0.4993,98.85,1462.5,9.811,0
5,2024-02-11 05:00:00,56.41,0.5382,95.78,1468.9,8.815,0
5,2024-02-11 06:00:00,55.18,0.5393,94.83,1473.8,9.8,0
5,2024-02-11 07:00:00,55.08,0.5252,97.12,1476.2,9.136,0
5,2024-02-11 08:00:00,57.08,0.5328,95.9,1466.2,9.541,0
5,2024-02-11 09:00:00,57.0,0.4459,96.9,1455.3,9.827,0
5,2024-02-11 10:00:00,56.85,0.5433,97.55,1456.9,9.946,0
5,2024-02-11 11:00:00,54.99,0.4975,96.17,1476.1,9.802,0
5,2024-02-11 12:00:00,55.39,0.6515,96.51,1469.1,9.811,0
5,2024-02-11 13:00:00,56.53,0.5293,96.63,1461.6,9.666,0
5,2024-02-11 14:00:00,56.13,0.4736,99.77,1456.8,9.429,0
5,2024-02-11 15:00:00,56.15,0.4774,97.72,1464.9,9.892,0
5,2024-02-11 16:00:00,53.75,0.4857,96.09,1451.3,9.713,0
5,2024-02-11 17:00:00,57.6,0.6151,96.93,1463.8,9.838,0
5,2024-02-11 18:00:00,53.25,0.5606,94.86,1473.4,10.183,0
5,2024-02-11 19:00:00,54.48,0.5957,96.25,1471.9,8.909,0
5,2024-02-11 20:00:00,55.08,0.4597,95.92,1464.8,9.891,0
5,2024-02-11 21:00:00,54.71,0.5683,96.4,1463.5,9.452,0
5,2024-02-11 22:00:00,53.72,0.5837,98.68,1465.1,9.793,0
5,2024-02-11 23:00:00,57.82,0.4771,92.95,1449.4,9.755,0
5,2024-02-12 00:00:00,56.94,0.6775,95.99,1456.9,9.615,0
5,2024-02-12 01:00:00,55.93,0.5176,99.64,1470.8,10.137,0
5,2024-02-12 02:00:00,52.01,0.5134,95.56,1460.3,9.807,0
5,2024-02-12 03:00:00,57.01,0.6379,97.87,1472.8,9.879,0
5,2024-02-12 04:00:00,55.15,0.5781,95.78,1454.1,10.17,0
5,2024-02-12 05:00:00,54.69,0.4576,97.04,1465.2,8.915,0
5,2024-02-12 06:00:00,56.76,0.5408,98.72,1475.1,9.88,0
5,2024-02-12 07:00:00,55.77,0.547,97.58,1461.5,10.117,0
5,2024-02-12 08:00:00,54.01,0.6258,95.49,1463.9,9.619,0
5,2024-02-12 09:00:00,53.23,0.5478,92.17,1464.5,9.44,0
5,2024-02-12 10:00:00,57.35,0.5265,93.19,1460.2,9.38,0
5,2024-02-12 11:00:00,54.63,0.5538,96.48,1466.8,9.055,0
5,2024-02-12 12:00:00,54.51,0.5568,99.39,1455.5,10.039,0
5,2024-02-12 13:00:00,55.82,0.4705,97.97,1450.1,9.274,0
5,2024-02-12 14:00:00,56.3,0.5344,97.95,1468.9,9.663,0
5,2024-02-12 15:00:00,54.95,0.5114,95.79,1468.8,9.739,0
5,2024-02-12 16:00:00,56.58,0.5557,95.29,1471.0,10.129,0
5,2024-02-12 17:00:00,56.21,0.5249,97.41,1467.0,9.705,0
5,2024-02-12 18:00:00,57.07,0.604,97.69,1458.1,9.744,0
5,2024-02-12 19:00:00,56.13,0.5389,100.1,1448.6,10.267,0
5,2024-02-12 20:00:00,56.72,0.4886,95.59,1450.3,9.054,0
5,2024-02-12 21:00:00,56.66,0.5524,96.35,1461.5,9.989,0
5,2024-02-12 22:00:00,59.21,0.5736,97.75,1450.9,9.593,0
5,2024-02-12 23:00:00,54.45,0.4732,94.0,1482.3,9.169,0
5,2024-02-13 00:00:00,54.28,0.5443,98.64,1467.5,9.835,0
5,2024-02-13 01:00:00,56.04,0.7097,97.29,1454.0,9.899,0
5,2024-02-13 02:00:00,55.09,0.5078,95.92,1468.8,9.948,0
5,2024-02-13 03:00:00,56.41,0.5865,96.01,1454.1,9.959,0
5,2024-02-13 04:00:00,55.28,0.5999,96.31,1456.0,10.068,0
5,2024-02-13 05:00:00,52.91,0.5555,99.13,1449.2,10.129,0
5,2024-02-13 06:00:00,56.99,0.5492,94.86,1451.6,9.426,0
5,2024-02-13 07:00:00,57.81,0.585,96.32,1460.3,9.562,0
5,2024-02-13 08:00:00,54.2,0.4849,98.37,1453.5,9.987,0
5,2024-02-13 09:00:00,55.65,0.4801,96.38,1446.8,9.738,0
5,2024-02-13 10:00:00,57.35,0.5613,97.37,1449.3,10.091,0
5,2024-02-13 11:00:00,55.27,0.5761,96.09,1459.0,9.608,0
5,2024-02-13 12:00:00,55.72,0.5461,95.65,1458.1,10.151,0
5,2024-02-13 13:00:00,55.24,0.6257,97.73,1453.3,9.857,0
5,2024-02-13 14:00:00,56.62,0.5711,101.81,1441.6,10.379,0
5,2024-02-13 15:00:00,55.56,0.6506,98.87,1455.9,9.685,0
5,2024-02-13 16:00:00,56.79,0.54,99.52,1468.9,9.687,0
5,2024-02-13 17:00:00,55.65,0.5785,96.01,1470.4,9.537,0
5,2024-02-13 18:00:00,55.76,0.5587,96.15,1452.1,9.62,0
5,2024-02-13 19:00:00,58.44,0.5587,97.24,1457.2,9.471,0
5,2024-02-13 20:00:00,55.74,0.5802,97.59,1440.3,9.633,0
5,2024-02-13 21:00:00,55.45,0.5987,98.24,1452.7,9.627,0
5,2024-02-13 22:00:00,55.89,0.5265,97.48,1456.7,9.839,0
5,2024-02-13 23:00:00,57.0,0.5681,98.31,1439.3,9.914,0
5,2024-02-14 00:00:00,56.48,0.5048,95.49,1468.6,9.901,0
5,2024-02-14 01:00:00,54.82,0.5796,98.06,1452.9,9.505,0
5,2024-02-14 02:00:00,58.43,0.5428,97.73,1463.6,9.961,0
5,2024-02-14 03:00:00,53.75,0.5855,94.39,1469.6,9.993,0
5,2024-02-14 04:00:00,53.31,0.5963,96.93,1481.2,9.291,0
5,2024-02-14 05:00:00,55.82,0.6351,93.96,1458.7,10.26,0
5,2024-02-14 06:00:00,55.76,0.5351,97.8,1451.1,9.96,0
5,2024-02-14 07:00:00,55.35,0.486,99.72,1458.5,10.015,0
5,2024-02-14 08:00:00,55.33,0.6199,98.49,1447.6,9.74,0
5,2024-02-14 09:00:00,55.16,0.4971,97.41,1451.6,9.355,0
5,2024-02-14 10:00:00,54.81,0.4916,99.39,1438.4,9.97,0
5,2024-02-14 11:00:00,56.59,0.5066,95.85,1467.5,10.134,0
5,2024-02-14 12:00:00,55.51,0.4697,100.88,1451.7,10.2,0
5,2024-02-14 13:00:00,57.08,0.5761,93.47,1458.0,9.652,0
5,2024-02-14 14:00:00,56.91,0.6874,95.75,1444.7,9.676,0
5,2024-02-14 15:00:00,59.4,0.5659,97.01,1466.2,9.413,0
5,2024-02-14 16:00:00,55.32,0.5983,97.69,1461.6,9.813,0
5,2024-02-14 17:00:00,55.26,0.597,98.05,1449.9,10.018,0
5,2024-02-14 18:00:00,55.41,0.5772,96.1,1452.9,10.011,0
5,2024-02-14 19:00:00,56.08,0.6765,98.65,1463.2,9.589,0
5,2024-02-14 20:00:00,54.58,0.6297,95.07,1448.1,10.46,0
5,2024-02-14 21:00:00,57.21,0.574,97.8,1445.0,10.321,0
5,2024-02-14 22:00:00,54.21,0.6473,95.84,1459.5,9.846,0
5,2024-02-14 23:00:00,56.27,0.5656,98.66,1454.2,10.064,0
5,2024-02-15 00:00:00,55.79,0.5124,92.84,1458.7,9.642,0
5,2024-02-15 01:00:00,53.03,0.6436,99.0,1461.1,9.695,0
5,2024-02-15 02:00:00,57.45,0.6058,97.13,1458.7,9.827,0
5,2024-02-15 03:00:00,56.28,0.5765,99.15,1446.2,9.448,0
5,2024-02-15 04:00:00,55.37,0.6081,97.5,1445.7,10.158,0
5,2024-02-15 05:00:00,55.47,0.6487,102.01,1465.8,9.782,0
5,2024-02-15 06:00:00,57.41,0.5468,98.99,1447.6,9.923,0
5,2024-02-15 07:00:00,54.35,0.543,100.9,1472.0,10.117,0
5,2024-02-15 08:00:00,55.32,0.5476,96.46,1452.1,10.127,0
5,2024-02-15 09:00:00,54.35,0.5694,97.94,1472.0,10.26,0
5,2024-02-15 10:00:00,56.25,0.6038,95.95,1466.5,10.343,0
5,2024-02-15 11:00:00,59.08,0.5542,94.91,1459.5,9.785,0
5,2024-02-15 12:00:00,54.86,0.5498,94.7,1457.4,9.941,0
5,2024-02-15 13:00:00,57.08,0.5444,98.63,1466.7,10.214,0
5,2024-02-15 14:00:00,56.42,0.5901,98.23,1467.4,9.853,0
5,2024-02-15 15:00:00,57.36,0.5482,98.79,1469.7,9.46,0
5,2024-02-15 16:00:00,55.23,0.6446,97.76,1454.1,9.41,0
5,2024-02-15 17:00:00,58.4,0.5739,94.9,1458.5,9.675,0
5,2024-02-15 18:00:00,54.51,0.5437,100.46,1432.7,9.779,0
5,2024-02-15 19:00:00,56.24,0.6362,96.9,1456.1,9.944,0
5,2024-02-15 20:00:00,60.11,0.6193,99.26,1452.7,10.457,0
5,2024-02-15 21:00:00,58.0,0.6088,99.61,1448.4,9.4,0
5,2024-02-15 22:00:00,55.96,0.5523,98.64,1464.2,9.807,0
5,2024-02-15 23:00:00,55.25,0.6192,98.06,1445.4,10.141,0
5,2024-02-16 00:00:00,57.05,0.5403,98.06,1451.7,9.949,0
5,2024-02-16 01:00:00,56.52,0.5163,100.43,1457.1,9.829,0
5,2024-02-16 02:00:00,54.1,0.5705,96.8,1450.3,10.091,0
5,2024-02-16 03:00:00,55.52,0.5023,99.08,1453.9,9.659,0
5,2024-02-16 04:00:00,59.8,0.5341,98.01,1451.2,9.649,0
5,2024-02-16 05:00:00,57.39,0.5956,99.36,1425.6,9.94,0
5,2024-02-16 06:00:00,52.47,0.5873,98.6,1457.1,10.696,0
5,2024-02-16 07:00:00,56.36,0.5778,99.24,1428.3,10.501,0
5,2024-02-16 08:00:00,58.5,0.5989,98.19,1456.3,10.482,0
5,2024-02-16 09:00:00,60.2,0.6318,93.94,1462.1,10.015,0
5,2024-02-16 10:00:00,55.68,0.6349,96.86,1457.9,9.779,0
5,2024-02-16 11:00:00,54.05,0.6564,93.95,1459.8,9.96,0
5,2024-02-16 12:00:00,55.95,0.5124,94.87,1471.2,9.983,0
5,2024-02-16 13:00:00,53.75,0.5858,98.56,1468.2,9.654,0
5,2024-02-16 14:00:00,56.87,0.6013,100.06,1445.9,10.039,0
5,2024-02-16 15:00:00,58.64,0.5779,97.73,1452.6,9.655,0
5,2024-02-16 16:00:00,58.04,0.572,96.8,1452.3,9.453,0
5,2024-02-16 17:00:00,56.47,0.6296,98.8,1454.0,10.393,0
5,2024-02-16 18:00:00,57.75,0.621,96.59,1457.7,10.068,0
5,2024-02-16 19:00:00,54.06,0.6134,95.71,1444.0,9.804,0
5,2024-02-16 20:00:00,58.04,0.5633,98.85,1452.0,10.053,0
5,2024-02-16 21:00:00,56.92,0.5098,95.83,1459.0,9.828,0
5,2024-02-16 22:00:00,58.97,0.5837,97.39,1448.0,10.099,0
5,2024-02-16 23:00:00,55.52,0.5803,97.93,1431.1,10.392,0
5,2024-02-17 00:00:00,58.16,0.695,99.84,1462.1,9.84,0
5,2024-02-17 01:00:00,59.29,0.6638,95.51,1452.5,9.733,0
5,2024-02-17 02:00:00,58.59,0.5861,96.3,1463.9,10.19,0
5,2024-02-17 03:00:00,56.56,0.6007,101.24,1450.4,10.238,0
5,2024-02-17 04:00:00,57.75,0.5862,97.17,1466.7,10.077,0
5,2024-02-17 05:00:00,56.47,0.5388,93.64,1450.8,10.269,0
5,2024-02-17 06:00:00,57.11,0.6263,96.18,1442.9,9.858,0
5,2024-02-17 07:00:00,57.29,0.5591,100.94,1453.0,9.458,0
5,2024-02-17 08:00:00,59.07,0.6452,98.37,1453.5,10.319,0
5,2024-02-17 09:00:00,56.91,0.6022,99.26,1456.2,10.222,0
5,2024-02-17 10:00:00,54.12,0.6649,100.23,1458.5,10.517,0
5,2024-02-17 11:00:00,58.99,0.6086,99.64,1428.3,9.91,0
5,2024-02-17 12:00:00,56.02,0.6156,97.2,1444.4,10.4,0
5,2024-02-17 13:00:00,57.01,0.6289,99.03,1461.2,10.43,0
5,2024-02-17 14:00:00,55.14,0.5466,95.99,1460.9,10.135,0
5,2024-02-17 15:00:00,57.4,0.6351,97.52,1442.8,9.42,0
5,2024-02-17 16:00:00,58.78,0.5331,95.74,1441.2,10.512,0
5,2024-02-17 17:00:00,58.34,0.5904,95.4,1430.2,9.995,0
5,2024-02-17 18:00:00,54.33,0.5767,97.64,1452.4,10.044,0
5,2024-02-17 19:00:00,56.89,0.5728,97.83,1454.4,10.364,0
5,2024-02-17 20:00:00,60.06,0.6409,94.37,1441.2,10.345,0
5,2024-02-17 21:00:00,58.53,0.5601,96.84,1451.6,10.991,0
5,2024-02-17 22:00:00,58.59,0.6499,98.13,1449.0,9.871,0
5,2024-02-17 23:00:00,56.44,0.5944,99.73,1434.2,10.38,0
5,2024-02-18 00:00:00,56.53,0.6439,94.91,1461.7,10.703,0
5,2024-02-18 01:00:00,60.74,0.5873,99.46,1452.5,9.617,0
5,2024-02-18 02:00:00,57.79,0.6958,99.55,1458.1,9.918,0
5,2024-02-18 03:00:00,56.49,0.5624,98.65,1456.0,10.39,0
5,2024-02-18 04:00:00,59.86,0.623,100.47,1458.1,9.607,0
5,2024-02-18 05:00:00,59.7,0.6236,99.23,1442.9,10.447,0
5,2024-02-18 06:00:00,57.72,0.5485,97.85,1466.6,9.787,0
5,2024-02-18 07:00:00,57.37,0.5988,97.7,1453.2,9.815,0
5,2024-02-18 08:00:00,59.79,0.4722,95.98,1455.5,9.799,0
5,2024-02-18 09:00:00,55.3,0.6405,99.24,1459.0,10.477,0
5,2024-02-18 10:00:00,57.16,0.5376,93.9,1460.7,9.798,0
5,2024-02-18 11:00:00,59.23,0.6838,96.54,1434.7,10.229,0
5,2024-02-18 12:00:00,59.96,0.5997,93.13,1446.3,10.101,0
5,2024-02-18 13:00:00,58.38,0.6241,96.46,1455.4,10.004,0
5,2024-02-18 14:00:00,59.86,0.5743,96.05,1469.8,10.717,0
5,2024-02-18 15:00:00,57.52,0.5839,100.62,1459.4,10.217,0
5,2024-02-18 16:00:00,59.84,0.5933,99.3,1435.2,9.804,0
5,2024-02-18 17:00:00,57.67,0.6156,95.5,1456.2,10.133,0
5,2024-02-18 18:00:00,57.35,0.6138,98.48,1421.0,10.253,0
5,2024-02-18 19:00:00,58.59,0.5905,98.94,1456.0,10.16,0
5,2024-02-18 20:00:00,59.72,0.6898,99.76,1440.1,10.376,0
5,2024-02-18 21:00:00,57.53,0.6001,100.31,1460.9,10.549,0
5,2024-02-18 22:00:00,57.0,0.5842,97.69,1439.7,10.024,0
5,2024-02-18 23:00:00,59.35,0.5729,100.96,1444.3,10.132,0
5,2024-02-19 00:00:00,58.81,0.6037,96.77,1457.2,10.397,0
5,2024-02-19 01:00:00,57.04,0.5858,96.34,1436.5,10.335,0
5,2024-02-19 02:00:00,58.52,0.5865,95.83,1461.9,10.49,0
5,2024-02-19 03:00:00,59.26,0.6442,98.91,1450.9,9.981,0
5,2024-02-19 04:00:00,58.0,0.5683,99.24,1451.5,9.92,0
5,2024-02-19 05:00:00,59.21,0.6202,96.62,1440.4,9.812,0
5,2024-02-19 06:00:00,57.31,0.6177,96.66,1452.7,10.584,0
5,2024-02-19 07:00:00,59.32,0.5658,97.98,1453.5,9.877,0
5,2024-02-19 08:00:00,57.85,0.5439,94.46,1464.0,9.962,0
5,2024-02-19 09:00:00,57.14,0.6146,98.84,1440.5,10.416,0
5,2024-02-19 10:00:00,56.56,0.589,96.11,1463.7,10.096,0
5,2024-02-19 11:00:00,58.14,0.6124,96.91,1444.1,10.507,0
5,2024-02-19 12:00:00,59.46,0.6212,98.12,1446.5,10.088,0
5,2024-02-19 13:00:00,58.63,0.6383,95.29,1443.8,10.088,0
5,2024-02-19 14:00:00,58.8,0.6121,95.67,1445.2,10.311,0
5,2024-02-19 15:00:00,59.28,0.6288,91.01,1455.8,10.159,0
5,2024-02-19 16:00:00,58.33,0.6111,99.04,1445.9,10.346,0
5,2024-02-19 17:00:00,61.75,0.6126,95.17,1438.7,10.801,0
5,2024-02-19 18:00:00,59.24,0.5723,98.53,1444.9,9.816,0
5,2024-02-19 19:00:00,58.3,0.5777,98.26,1453.0,9.908,0
5,2024-02-19 20:00:00,59.32,0.5266,98.47,1462.2,10.793,0
5,2024-02-19 21:00:00,59.06,0.5875,97.64,1443.5,9.906,0
5,2024-02-19 22:00:00,58.71,0.6356,96.03,1456.2,9.866,0
5,2024-02-19 23:00:00,61.11,0.5361,95.96,1468.4,10.02,0
5,2024-02-20 00:00:00,60.15,0.6271,97.99,1453.2,10.491,0
5,2024-02-20 01:00:00,57.7,0.5376,102.08,1443.7,10.119,0
5,2024-02-20 02:00:00,59.46,0.5464,101.1,1445.9,10.551,0
5,2024-02-20 03:00:00,60.19,0.5764,99.08,1451.7,9.652,0
5,2024-02-20 04:00:00,59.43,0.5883,98.78,1448.2,9.811,0
5,2024-02-20 05:00:00,59.29,0.6519,99.23,1459.8,9.765,0
5,2024-02-20 06:00:00,57.66,0.6407,98.2,1452.0,10.116,0
5,2024-02-20 07:00:00,57.95,0.5842,99.55,1442.6,9.632,0
5,2024-02-20 08:00:00,61.96,0.642,98.67,1445.0,10.437,0
5,2024-02-20 09:00:00,58.87,0.6328,97.78,1453.9,10.34,0
5,2024-02-20 10:00:00,58.38,0.5257,97.76,1435.7,9.132,0
5,2024-02-20 11:00:00,59.1,0.6125,101.22,1443.9,10.518,0
5,2024-02-20 12:00:00,54.47,0.5913,102.05,1451.9,9.982,0
5,2024-02-20 13:00:00,57.32,0.6071,99.05,1455.7,10.402,0
5,2024-02-20 14:00:00,58.76,0.6238,95.07,1444.7,10.686,0
5,2024-02-20 15:00:00,57.98,0.5762,96.01,1461.1,10.31,0
5,2024-02-20 16:00:00,58.14,0.5457,96.11,1446.1,9.905,0
5,2024-02-20 17:00:00,57.83,0.666,98.18,1459.1,10.145,0
5,2024-02-20 18:00:00,56.61,0.5103,97.82,1442.2,10.341,0
5,2024-02-20 19:00:00,54.86,0.6179,97.29,1443.7,10.953,0
5,2024-02-20 20:00:00,61.22,0.6711,93.87,1454.5,10.861,0
5,2024-02-20 21:00:00,59.04,0.6092,101.59,1433.6,10.856,0
5,2024-02-20 22:00:00,60.25,0.5473,98.32,1440.4,10.533,0
5,2024-02-20 23:00:00,60.28,0.6519,100.97,1442.9,10.419,0
5,2024-02-21 00:00:00,62.24,0.6295,98.48,1455.0,10.6,0
5,2024-02-21 01:00:00,60.52,0.5499,101.65,1450.5,9.54,0
5,2024-02-21 02:00:00,59.58,0.655,100.76,1445.1,9.653,0
5,2024-02-21 03:00:00,58.16,0.5613,100.25,1432.8,10.645,0
5,2024-02-21 04:00:00,60.1,0.6289,98.43,1442.6,10.495,0
5,2024-02-21 05:00:00,57.43,0.5672,97.31,1472.1,10.147,0
5,2024-02-21 06:00:00,59.36,0.5623,102.82,1462.4,9.743,0
5,2024-02-21 07:00:00,60.24,0.6351,97.94,1445.2,10.461,0
5,2024-02-21 08:00:00,59.57,0.5639,99.7,1444.0,9.738,0
5,2024-02-21 09:00:00,58.69,0.5891,98.93,1434.8,10.022,0
5,2024-02-21 10:00:00,59.45,0.5856,98.9,1471.4,10.156,0
5,2024-02-21 11:00:00,58.55,0.5256,100.2,1447.5,10.03,0
5,2024-02-21 12:00:00,59.26,0.5441,99.05,1455.6,10.155,0
5,2024-02-21 13:00:00,58.21,0.5262,96.49,1452.9,10.755,0
5,2024-02-21 14:00:00,60.42,0.5523,94.59,1450.3,10.362,0
5,2024-02-21 15:00:00,59.9,0.5701,99.57,1459.6,10.161,0
5,2024-02-21 16:00:00,60.05,0.6012,98.4,1446.3,10.409,0
5,2024-02-21 17:00:00,58.81,0.554,97.51,1445.7,9.923,0
5,2024-02-21 18:00:00,60.94,0.6412,97.89,1447.6,10.303,0
5,2024-02-21 19:00:00,59.95,0.5709,98.32,1452.6,10.163,0
5,2024-02-21 20:00:00,58.2,0.6266,94.27,1455.2,10.304,0
5,2024-02-21 21:00:00,61.69,0.5753,98.47,1433.1,10.155,0
5,2024-02-21 22:00:00,59.69,0.6224,96.65,1448.8,10.202,0
5,2024-02-21 23:00:00,61.8,0.6811,97.84,1450.2,10.525,0
5,2024-02-22 00:00:00,61.25,0.6342,99.53,1443.8,10.836,0
5,2024-02-22 01:00:00,58.63,0.5746,99.63,1446.9,10.339,0
5,2024-02-22 02:00:00,62.1,0.5056,94.55,1453.9,10.233,0
5,2024-02-22 03:00:00,58.66,0.6215,98.96,1434.0,10.735,0
5,2024-02-22 04:00:00,61.4,0.5856,97.67,1458.5,10.632,0
5,2024-02-22 05:00:00,58.76,0.5833,98.04,1458.1,9.757,0
5,2024-02-22 06:00:00,57.78,0.5862,99.64,1459.8,10.571,0
5,2024-02-22 07:00:00,58.6,0.5794,98.07,1443.6,10.135,0
5,2024-02-22 08:00:00,58.8,0.5417,97.98,1433.5,10.568,0
5,2024-02-22 09:00:00,59.64,0.6418,95.89,1466.6,10.421,0
5,2024-02-22 10:00:00,60.15,0.5953,98.53,1446.2,9.958,0
5,2024-02-22 11:00:00,59.01,0.5545,101.25,1449.8,10.443,0
5,2024-02-22 12:00:00,62.13,0.5164,98.56,1431.3,10.103,0
5,2024-02-22 13:00:00,59.13,0.6117,97.47,1468.5,10.122,0
5,2024-02-22 14:00:00,60.21,0.5733,100.87,1456.1,10.6,0
5,2024-02-22 15:00:00,62.02,0.6514,103.64,1439.6,10.087,0
5,2024-02-22 16:00:00,60.6,0.5258,98.13,1462.5,10.46,0
5,2024-02-22 17:00:00,59.02,0.6114,100.42,1451.3,10.865,0
5,2024-02-22 18:00:00,60.13,0.6197,98.6,1459.0,10.369,0
5,2024-02-22 19:00:00,60.22,0.5397,96.59,1462.3,10.004,0
5,2024-02-22 20:00:00,58.99,0.4627,97.86,1461.6,10.64,0
5,2024-02-22 21:00:00,61.24,0.5974,102.63,1462.0,10.377,0
5,2024-02-22 22:00:00,60.76,0.5141,96.19,1468.2,10.695,0
5,2024-02-22 23:00:00,63.78,0.5411,98.3,1438.2,10.534,0
5,2024-02-23 00:00:00,57.74,0.5359,99.71,1473.3,9.795,0
5,2024-02-23 01:00:00,58.8,0.5583,98.72,1457.8,10.649,0
5,2024-02-23 02:00:00,61.03,0.6373,95.7,1463.7,10.503,0
5,2024-02-23 03:00:00,61.53,0.5645,100.97,1463.8,10.314,0
5,2024-02-23 04:00:00,60.14,0.639,97.32,1451.0,10.4,0
5,2024-02-23 05:00:00,60.6,0.6554,96.34,1456.5,10.451,0
5,2024-02-23 06:00:00,64.09,0.4993,97.31,1470.8,10.562,0
5,2024-02-23 07:00:00,60.6,0.5746,99.15,1443.2,10.601,0
5,2024-02-23 08:00:00,60.78,0.4978,98.55,1436.8,10.583,0
5,2024-02-23 09:00:00,59.7,0.5049,96.29,1449.1,10.651,0
5,2024-02-23 10:00:00,59.23,0.6199,100.8,1449.1,10.431,0
5,2024-02-23 11:00:00,60.64,0.6338,100.95,1446.2,10.177,0
5,2024-02-23 12:00:00,57.86,0.565,104.25,1454.8,9.835,0
5,2024-02-23 13:00:00,60.72,0.6344,97.82,1453.5,10.715,0
5,2024-02-23 14:00:00,60.49,0.5849,99.24,1465.6,10.623,0
5,2024-02-23 15:00:00,56.79,0.591,95.67,1456.7,10.038,0
5,2024-02-23 16:00:00,59.39,0.5477,98.68,1446.9,10.382,0
